grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Tecnológico,Curso a Distância,278.0,,,,1,11747808735,Gestão da Produção Industrial,Descalvado,SP,MzUwNTAyNTEzNzAy,Centro Universitário Internacional - Uninter - UNINTER,DESCALVADO - Centro,11747,Gestão da Produção Industrial,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003845808735,Gestão da Produção Industrial,Diadema,SP,MzUxNTA2MTEzODAx,Centro Universitário Internacional - Uninter - UNINTER,PAP DIADEMA - Jardim Donini,2003845,Gestão da Produção Industrial,,,536.22,
Tecnológico,Curso a Distância,278.0,0,1,,,11763898535,Logística,Embu-Guacu,SP,MzUxNTA2MDE1MTAz,Centro Universitário Internacional - Uninter - UNINTER,EMBU-GUACU (IBEC) - SP - Centro,11763,Logística,450.0,,,
Tecnológico,Curso a Distância,278.0,,,1,1,2003849898535,Logística,Guaratingueta,SP,MzUxMzA1MTE4NDA0,Centro Universitário Internacional - Uninter - UNINTER,GUARATINGUETÁ - Centro,2003849,Logística,,,506.72,450.0
Tecnológico,Curso a Distância,278.0,0,1,,,200819611859415,Gestão de Recursos Humanos,Guaratingueta,SP,MzUxMzA1MTE4NDA0,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARATINGUETÁ - Centro,2008196,Gestão de Recursos Humanos,479.98,,,
Tecnológico,Curso a Distância,278.0,0,1,,,2003849898495,Gestão Financeira,Guaratingueta,SP,MzUxMzA1MTE4NDA0,Centro Universitário Internacional - Uninter - UNINTER,GUARATINGUETÁ - Centro,2003849,Gestão Financeira,450.0,,,
Tecnológico,Curso a Distância,278.0,,,1,1,2003849808735,Gestão da Produção Industrial,Guaratingueta,SP,MzUxMzA1MTE4NDA0,Centro Universitário Internacional - Uninter - UNINTER,GUARATINGUETÁ - Centro,2003849,Gestão da Produção Industrial,,,450.0,457.42
Bacharelado,Curso a Distância,278.0,,,,1,1479513149825,Relações Internacionais,Guaruja,SP,MzUxNTA2MzE4NzAx,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARUJÁ - Parque Estuário,14795,Relações Internacionais,,,525.14,
Tecnológico,Curso a Distância,278.0,0,1,,,11804898535,Logística,Guaruja,SP,MzUxNTA2MzE4NzAx,Centro Universitário Internacional - Uninter - UNINTER,GUARUJÁ - Vila Santa Rosa,11804,Logística,491.38,,,
Tecnológico,Curso a Distância,278.0,,,,1,1479511859415,Gestão de Recursos Humanos,Guaruja,SP,MzUxNTA2MzE4NzAx,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARUJÁ - Parque Estuário,14795,Gestão de Recursos Humanos,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,11804898495,Gestão Financeira,Guaruja,SP,MzUxNTA2MzE4NzAx,Centro Universitário Internacional - Uninter - UNINTER,GUARUJÁ - Vila Santa Rosa,11804,Gestão Financeira,456.16,,,
Tecnológico,Curso a Distância,278.0,0,1,,,11804808735,Gestão da Produção Industrial,Guaruja,SP,MzUxNTA2MzE4NzAx,Centro Universitário Internacional - Uninter - UNINTER,GUARUJÁ - Vila Santa Rosa,11804,Gestão da Produção Industrial,533.22,,,
Bacharelado,Curso a Distância,278.0,,,,1,200602213149825,Relações Internacionais,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARULHOS - TABOÃO - Aeroporto,2006022,Relações Internacionais,,,526.54,
Bacharelado,Curso a Distância,278.0,,,,1,655913149825,Relações Internacionais,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARULHOS (CENTRO) - Gopouva,6559,Relações Internacionais,,,538.6,
Tecnológico,Curso a Distância,278.0,0,1,,,2003852898535,Logística,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,GUARULHOS - CENTRO - Gopouva,2003852,Logística,466.42,,,
Tecnológico,Curso a Distância,278.0,0,1,,,2003851898535,Logística,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,GUARULHOS (TABOÃO) - Taboão,2003851,Logística,450.0,,,
Tecnológico,Curso a Distância,278.0,,,,1,655911859415,Gestão de Recursos Humanos,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARULHOS (CENTRO) - Gopouva,6559,Gestão de Recursos Humanos,,,531.42,
Tecnológico,Curso a Distância,278.0,,,,1,2003852898495,Gestão Financeira,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,GUARULHOS - CENTRO - Gopouva,2003852,Gestão Financeira,,,509.62,
Tecnológico,Curso a Distância,278.0,,,,1,200602212041125,Gestão Ambiental,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARULHOS - TABOÃO - Aeroporto,2006022,Gestão Ambiental,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,655912041125,Gestão Ambiental,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,PAP GUARULHOS (CENTRO) - Gopouva,6559,Gestão Ambiental,,,513.4,
Tecnológico,Curso a Distância,278.0,0,1,,,2003852808735,Gestão da Produção Industrial,Guarulhos,SP,MzUxNTA1OTE4ODAw,Centro Universitário Internacional - Uninter - UNINTER,GUARULHOS - CENTRO - Gopouva,2003852,Gestão da Produção Industrial,482.46,,,
Bacharelado,Curso a Distância,278.0,,,,1,200602413149825,Relações Internacionais,Hortolandia,SP,MzUwNzAzMjE5MDcx,Centro Universitário Internacional - Uninter - UNINTER,PAP HORTOLÂNDIA - Parque dos Pinheiros,2006024,Relações Internacionais,,,555.62,
Tecnológico,Curso a Distância,278.0,,,,1,11913898535,Logística,Hortolandia,SP,MzUwNzAzMjE5MDcx,Centro Universitário Internacional - Uninter - UNINTER,HORTOLÂNDIA - Jardim Santana,11913,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,200602411859415,Gestão de Recursos Humanos,Hortolandia,SP,MzUwNzAzMjE5MDcx,Centro Universitário Internacional - Uninter - UNINTER,PAP HORTOLÂNDIA - Parque dos Pinheiros,2006024,Gestão de Recursos Humanos,,,530.12,
Tecnológico,Curso a Distância,278.0,,,,1,200602412041125,Gestão Ambiental,Hortolandia,SP,MzUwNzAzMjE5MDcx,Centro Universitário Internacional - Uninter - UNINTER,PAP HORTOLÂNDIA - Parque dos Pinheiros,2006024,Gestão Ambiental,,,484.98,
Tecnológico,Curso a Distância,278.0,0,1,,,12036898535,Logística,Ibiuna,SP,MzUxMjA0NTE5NzA5,Centro Universitário Internacional - Uninter - UNINTER,IBIUNA - Centro,12036,Logística,517.6,,,
Tecnológico,Curso a Distância,278.0,0,1,,,1665511859415,Gestão de Recursos Humanos,Ibiuna,SP,MzUxMjA0NTE5NzA5,Centro Universitário Internacional - Uninter - UNINTER,PAP IBIÚNA - Centro,16655,Gestão de Recursos Humanos,533.22,,,
Tecnológico,Curso a Distância,278.0,0,1,,,12036808735,Gestão da Produção Industrial,Ibiuna,SP,MzUxMjA0NTE5NzA5,Centro Universitário Internacional - Uninter - UNINTER,IBIUNA - Centro,12036,Gestão da Produção Industrial,450.0,,,
Tecnológico,Curso a Distância,278.0,,,,1,200834011859415,Gestão de Recursos Humanos,Ilhabela,SP,MzUxMzA1NDIwNDAw,Centro Universitário Internacional - Uninter - UNINTER,PAP ILHABELA - Barra Velha,2008340,Gestão de Recursos Humanos,,,537.82,
Tecnológico,Curso a Distância,278.0,0,1,,,2003856898495,Gestão Financeira,Ilhabela,SP,MzUxMzA1NDIwNDAw,Centro Universitário Internacional - Uninter - UNINTER,ILHABELA - Perequê,2003856,Gestão Financeira,621.72,,,
Tecnológico,Curso a Distância,278.0,,,,1,200834012041125,Gestão Ambiental,Ilhabela,SP,MzUxMzA1NDIwNDAw,Centro Universitário Internacional - Uninter - UNINTER,PAP ILHABELA - Barra Velha,2008340,Gestão Ambiental,,,450.0,
Bacharelado,Curso a Distância,278.0,,,,1,656413149825,Relações Internacionais,Indaiatuba,SP,MzUwNzAzMjIwNTA5,Centro Universitário Internacional - Uninter - UNINTER,PAP INDAIATUBA - Centro,6564,Relações Internacionais,,,550.26,
Tecnológico,Curso a Distância,278.0,,,1,1,12232898495,Gestão Financeira,Indaiatuba,SP,MzUwNzAzMjIwNTA5,Centro Universitário Internacional - Uninter - UNINTER,INDAIATUBA - Centro,12232,Gestão Financeira,,,504.0,450.0
Tecnológico,Curso a Distância,278.0,,,,1,656412041125,Gestão Ambiental,Indaiatuba,SP,MzUwNzAzMjIwNTA5,Centro Universitário Internacional - Uninter - UNINTER,PAP INDAIATUBA - Centro,6564,Gestão Ambiental,,,583.62,
Tecnológico,Curso a Distância,278.0,0,1,,,12232808735,Gestão da Produção Industrial,Indaiatuba,SP,MzUwNzAzMjIwNTA5,Centro Universitário Internacional - Uninter - UNINTER,INDAIATUBA - Centro,12232,Gestão da Produção Industrial,539.44,,,
Tecnológico,Curso a Distância,278.0,0,1,,,2003859898495,Gestão Financeira,Itapeva,SP,MzUxMTA0MTIyNDA2,Centro Universitário Internacional - Uninter - UNINTER,ITAPEVA - Centro,2003859,Gestão Financeira,575.34,,,
Tecnológico,Curso a Distância,278.0,,,,1,200604412041125,Gestão Ambiental,Itapeva,SP,MzUxMTA0MTIyNDA2,Centro Universitário Internacional - Uninter - UNINTER,PAP ITAPEVA - Centro,2006044,Gestão Ambiental,,,595.3,
Tecnológico,Curso a Distância,278.0,,,,1,2003859808735,Gestão da Produção Industrial,Itapeva,SP,MzUxMTA0MTIyNDA2,Centro Universitário Internacional - Uninter - UNINTER,ITAPEVA - Centro,2003859,Gestão da Produção Industrial,,,480.6,
Bacharelado,Curso a Distância,278.0,,,,1,656713149825,Relações Internacionais,Itapevi,SP,MzUxNTA1NzIyNTA1,Centro Universitário Internacional - Uninter - UNINTER,PAP ITAPEVI - Cidade da Saúde,6567,Relações Internacionais,,,644.18,
Tecnológico,Curso a Distância,278.0,,,,1,12908898495,Gestão Financeira,Itapevi,SP,MzUxNTA1NzIyNTA1,Centro Universitário Internacional - Uninter - UNINTER,ITAPEVI - SP - Vila Olinda,12908,Gestão Financeira,,,522.32,
Tecnológico,Curso a Distância,278.0,,,,1,12908808735,Gestão da Produção Industrial,Itapevi,SP,MzUxNTA1NzIyNTA1,Centro Universitário Internacional - Uninter - UNINTER,ITAPEVI - SP - Vila Olinda,12908,Gestão da Produção Industrial,,,534.0,
Tecnológico,Curso a Distância,278.0,0,1,,,12911898535,Logística,Itarare,SP,MzUxMTA0MTIzMjA2,Centro Universitário Internacional - Uninter - UNINTER,ITARARÉ - Centro,12911,Logística,532.18,,,
Tecnológico,Curso a Distância,278.0,0,1,,,12911898495,Gestão Financeira,Itarare,SP,MzUxMTA0MTIzMjA2,Centro Universitário Internacional - Uninter - UNINTER,ITARARÉ - Centro,12911,Gestão Financeira,539.98,,,
Tecnológico,Curso a Distância,278.0,,,,1,12911808735,Gestão da Produção Industrial,Itarare,SP,MzUxMTA0MTIzMjA2,Centro Universitário Internacional - Uninter - UNINTER,ITARARÉ - Centro,12911,Gestão da Produção Industrial,,,490.34,
Tecnológico,Curso a Distância,278.0,,,,1,2003863898535,Logística,Itu,SP,MzUxMjA0NjIzOTA5,Centro Universitário Internacional - Uninter - UNINTER,PAP ITU - Centro,2003863,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003863808735,Gestão da Produção Industrial,Itu,SP,MzUxMjA0NjIzOTA5,Centro Universitário Internacional - Uninter - UNINTER,PAP ITU - Centro,2003863,Gestão da Produção Industrial,,,563.44,
Bacharelado,Curso a Distância,278.0,,,,1,1165813149825,Relações Internacionais,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário Internacional - Uninter - UNINTER,PAP JAGUARIÚNA - Jardim Cruzeiro do Sul,11658,Relações Internacionais,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,11658898535,Logística,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário Internacional - Uninter - UNINTER,PAP JAGUARIÚNA - Jardim Cruzeiro do Sul,11658,Logística,450.0,,,
Tecnológico,Curso a Distância,278.0,0,1,1,1,11658808735,Gestão da Produção Industrial,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário Internacional - Uninter - UNINTER,PAP JAGUARIÚNA - Jardim Cruzeiro do Sul,11658,Gestão da Produção Industrial,450.0,,450.0,450.0
Tecnológico,Curso a Distância,278.0,,,,1,12913898535,Logística,Jarinu,SP,MzUxMjA0ODI1MjAx,Centro Universitário Internacional - Uninter - UNINTER,PÓLO EAD - JARINU - Centro,12913,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,1,1,657011859415,Gestão de Recursos Humanos,Jarinu,SP,MzUxMjA0ODI1MjAx,Centro Universitário Internacional - Uninter - UNINTER,PAP JARINÚ - Centro,6570,Gestão de Recursos Humanos,497.44,,450.0,450.0
Tecnológico,Curso a Distância,278.0,,,,1,12913808735,Gestão da Produção Industrial,Jarinu,SP,MzUxMjA0ODI1MjAx,Centro Universitário Internacional - Uninter - UNINTER,PÓLO EAD - JARINU - Centro,12913,Gestão da Produção Industrial,,,522.32,
Tecnológico,Curso a Distância,278.0,,,1,1,2003866898535,Logística,Jau,SP,MzUwNDAyMTI1MzAw,Centro Universitário Internacional - Uninter - UNINTER,JAÚ - Centro,2003866,Logística,,,450.0,450.0
Tecnológico,Curso a Distância,278.0,0,1,,1,200605711859415,Gestão de Recursos Humanos,Jau,SP,MzUwNDAyMTI1MzAw,Centro Universitário Internacional - Uninter - UNINTER,PAP JAÚ - Centro,2006057,Gestão de Recursos Humanos,463.84,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,2003866898495,Gestão Financeira,Jau,SP,MzUwNDAyMTI1MzAw,Centro Universitário Internacional - Uninter - UNINTER,JAÚ - Centro,2003866,Gestão Financeira,490.72,,,
Tecnológico,Curso a Distância,278.0,,,,1,2003866808735,Gestão da Produção Industrial,Jau,SP,MzUwNDAyMTI1MzAw,Centro Universitário Internacional - Uninter - UNINTER,JAÚ - Centro,2003866,Gestão da Produção Industrial,,,450.0,
Bacharelado,Curso a Distância,278.0,0,1,1,1,200606413149825,Relações Internacionais,Jundiai,SP,MzUxMjA0NzI1OTA0,Centro Universitário Internacional - Uninter - UNINTER,PAP JUNDIAÍ - Centro,2006064,Relações Internacionais,543.36,,450.0,450.0
Tecnológico,Curso a Distância,278.0,,,1,2,2003867898535,Logística,Jundiai,SP,MzUxMjA0NzI1OTA0,Centro Universitário Internacional - Uninter - UNINTER,JUNDIAÍ - SP - Centro,2003867,Logística,,,450.0,450.0
Tecnológico,Curso a Distância,278.0,,,1,1,200606411859415,Gestão de Recursos Humanos,Jundiai,SP,MzUxMjA0NzI1OTA0,Centro Universitário Internacional - Uninter - UNINTER,PAP JUNDIAÍ - Centro,2006064,Gestão de Recursos Humanos,,,476.86,450.0
Tecnológico,Curso a Distância,278.0,,,,1,2003867898495,Gestão Financeira,Jundiai,SP,MzUxMjA0NzI1OTA0,Centro Universitário Internacional - Uninter - UNINTER,JUNDIAÍ - SP - Centro,2003867,Gestão Financeira,,,553.86,
Tecnológico,Curso a Distância,278.0,0,1,,,200606412041125,Gestão Ambiental,Jundiai,SP,MzUxMjA0NzI1OTA0,Centro Universitário Internacional - Uninter - UNINTER,PAP JUNDIAÍ - Centro,2006064,Gestão Ambiental,507.38,,,
Tecnológico,Curso a Distância,278.0,,,,1,2003867808735,Gestão da Produção Industrial,Jundiai,SP,MzUxMjA0NzI1OTA0,Centro Universitário Internacional - Uninter - UNINTER,JUNDIAÍ - SP - Centro,2003867,Gestão da Produção Industrial,,,525.26,
Tecnológico,Curso a Distância,278.0,,,1,1,2003868898535,Logística,Lencois Paulista,SP,MzUwNDAyMDI2ODAz,Centro Universitário Internacional - Uninter - UNINTER,LENÇÓIS PAULISTA -  Centro,2003868,Logística,,,450.0,450.0
Tecnológico,Curso a Distância,278.0,0,1,1,1,200607111859415,Gestão de Recursos Humanos,Lencois Paulista,SP,MzUwNDAyMDI2ODAz,Centro Universitário Internacional - Uninter - UNINTER,PAP LENÇÓIS PAULISTA - Centro,2006071,Gestão de Recursos Humanos,514.86,,517.94,450.0
Tecnológico,Curso a Distância,278.0,,,,1,2003868898495,Gestão Financeira,Lencois Paulista,SP,MzUwNDAyMDI2ODAz,Centro Universitário Internacional - Uninter - UNINTER,LENÇÓIS PAULISTA -  Centro,2003868,Gestão Financeira,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,200607112041125,Gestão Ambiental,Lencois Paulista,SP,MzUwNDAyMDI2ODAz,Centro Universitário Internacional - Uninter - UNINTER,PAP LENÇÓIS PAULISTA - Centro,2006071,Gestão Ambiental,520.92,,,
Tecnológico,Curso a Distância,278.0,0,1,,,2003868808735,Gestão da Produção Industrial,Lencois Paulista,SP,MzUwNDAyMDI2ODAz,Centro Universitário Internacional - Uninter - UNINTER,LENÇÓIS PAULISTA -  Centro,2003868,Gestão da Produção Industrial,564.82,,,
Bacharelado,Curso a Distância,278.0,,,,1,200607213149825,Relações Internacionais,Limeira,SP,MzUwNjAyNzI2OTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP LIMEIRA - Centro,2006072,Relações Internacionais,,,620.34,
Tecnológico,Curso a Distância,278.0,,,,1,12925898535,Logística,Limeira,SP,MzUwNjAyNzI2OTAy,Centro Universitário Internacional - Uninter - UNINTER,LIMEIRA - Centro,12925,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,1,2,200607211859415,Gestão de Recursos Humanos,Limeira,SP,MzUwNjAyNzI2OTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP LIMEIRA - Centro,2006072,Gestão de Recursos Humanos,450.0,,456.62,464.78
Tecnológico,Curso a Distância,278.0,,,,1,12925898495,Gestão Financeira,Limeira,SP,MzUwNjAyNzI2OTAy,Centro Universitário Internacional - Uninter - UNINTER,LIMEIRA - Centro,12925,Gestão Financeira,,,451.92,
Tecnológico,Curso a Distância,278.0,,,,1,200607212041125,Gestão Ambiental,Limeira,SP,MzUwNjAyNzI2OTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP LIMEIRA - Centro,2006072,Gestão Ambiental,,,450.0,
Tecnológico,Curso a Distância,278.0,,,1,1,12925808735,Gestão da Produção Industrial,Limeira,SP,MzUwNjAyNzI2OTAy,Centro Universitário Internacional - Uninter - UNINTER,LIMEIRA - Centro,12925,Gestão da Produção Industrial,,,520.44,450.0
Tecnológico,Curso a Distância,278.0,0,1,1,1,2003870898535,Logística,Mairipora,SP,MzUxNTA1ODI4NTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP LORENA - Centro,2003870,Logística,450.0,,450.0,450.0
Tecnológico,Curso a Distância,278.0,0,1,,,2003871898535,Logística,Mairipora,SP,MzUxNTA1ODI4NTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP MAIRIPORÃ - Centro,2003871,Logística,450.0,,,
Tecnológico,Curso a Distância,278.0,,,1,1,2003870898495,Gestão Financeira,Mairipora,SP,MzUxNTA1ODI4NTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP LORENA - Centro,2003870,Gestão Financeira,,,450.0,450.0
Tecnológico,Curso a Distância,278.0,,,,1,200387112041125,Gestão Ambiental,Mairipora,SP,MzUxNTA1ODI4NTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP MAIRIPORÃ - Centro,2003871,Gestão Ambiental,,,450.0,
Tecnológico,Curso a Distância,278.0,1,2,2,3,2003870808735,Gestão da Produção Industrial,Mairipora,SP,MzUxNTA1ODI4NTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP LORENA - Centro,2003870,Gestão da Produção Industrial,450.0,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,0,1,,,2003871808735,Gestão da Produção Industrial,Mairipora,SP,MzUxNTA1ODI4NTAy,Centro Universitário Internacional - Uninter - UNINTER,PAP MAIRIPORÃ - Centro,2003871,Gestão da Produção Industrial,564.52,,,
Bacharelado,Curso a Distância,278.0,,,,1,657513149825,Relações Internacionais,Marilia,SP,MzUwOTAzODI5MDA1,Centro Universitário Internacional - Uninter - UNINTER,PAP MARÍLIA - Marília,6575,Relações Internacionais,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,12946898535,Logística,Marilia,SP,MzUwOTAzODI5MDA1,Centro Universitário Internacional - Uninter - UNINTER,MARÍLIA - Centro,12946,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,657511859415,Gestão de Recursos Humanos,Marilia,SP,MzUwOTAzODI5MDA1,Centro Universitário Internacional - Uninter - UNINTER,PAP MARÍLIA - Marília,6575,Gestão de Recursos Humanos,475.54,,,
Tecnológico,Curso a Distância,278.0,,,,1,657512041125,Gestão Ambiental,Marilia,SP,MzUwOTAzODI5MDA1,Centro Universitário Internacional - Uninter - UNINTER,PAP MARÍLIA - Marília,6575,Gestão Ambiental,,,488.36,
Tecnológico,Curso a Distância,278.0,,,,1,12946808735,Gestão da Produção Industrial,Marilia,SP,MzUwOTAzODI5MDA1,Centro Universitário Internacional - Uninter - UNINTER,MARÍLIA - Centro,12946,Gestão da Produção Industrial,,,450.0,
Bacharelado,Curso a Distância,278.0,0,1,,,1705413149825,Relações Internacionais,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Centro Universitário Internacional - Uninter - UNINTER,PAP MOGI DAS CRUZES - Vila Nova Mogilar,17054,Relações Internacionais,527.54,,,
Tecnológico,Curso a Distância,278.0,,,,1,12950898495,Gestão Financeira,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Centro Universitário Internacional - Uninter - UNINTER,MOGI DAS CRUZES - SP - Vila Nova Mogilar,12950,Gestão Financeira,,,533.42,
Tecnológico,Curso a Distância,278.0,,,,1,12950808735,Gestão da Produção Industrial,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Centro Universitário Internacional - Uninter - UNINTER,MOGI DAS CRUZES - SP - Vila Nova Mogilar,12950,Gestão da Produção Industrial,,,606.08,
Tecnológico,Curso a Distância,278.0,0,1,,,12969898535,Logística,Mogi-Guacu,SP,MzUwNzAzMTMwNzA2,Centro Universitário Internacional - Uninter - UNINTER,MOGI GUAÇU - Jd Cruzeiro,12969,Logística,453.66,,,
Tecnológico,Curso a Distância,278.0,0,1,,,1714111859415,Gestão de Recursos Humanos,Mogi-Guacu,SP,MzUwNzAzMTMwNzA2,Centro Universitário Internacional - Uninter - UNINTER,PAP MOGI GUAÇU - Jd Cruzeiro,17141,Gestão de Recursos Humanos,504.82,,,
Tecnológico,Curso a Distância,278.0,,,,1,1714112041125,Gestão Ambiental,Mogi-Guacu,SP,MzUwNzAzMTMwNzA2,Centro Universitário Internacional - Uninter - UNINTER,PAP MOGI GUAÇU - Jd Cruzeiro,17141,Gestão Ambiental,,,505.64,
Tecnológico,Curso a Distância,278.0,,,,1,12969808735,Gestão da Produção Industrial,Mogi-Guacu,SP,MzUwNzAzMTMwNzA2,Centro Universitário Internacional - Uninter - UNINTER,MOGI GUAÇU - Jd Cruzeiro,12969,Gestão da Produção Industrial,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,12984898535,Logística,Monte Mor,SP,MzUwNzAzMjMxODAz,Centro Universitário Internacional - Uninter - UNINTER,MONTE MOR - Centro,12984,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,1720211859415,Gestão de Recursos Humanos,Monte Mor,SP,MzUwNzAzMjMxODAz,Centro Universitário Internacional - Uninter - UNINTER,PAP MONTE MOR - Centro,17202,Gestão de Recursos Humanos,,,450.0,
Bacharelado,Curso a Distância,278.0,,,,1,657613149825,Relações Internacionais,Osasco,SP,MzUxNTA1NzM0NDAx,Centro Universitário Internacional - Uninter - UNINTER,PAP OSASCO - Centro,6576,Relações Internacionais,,,589.22,
Tecnológico,Curso a Distância,278.0,,,,1,13031898535,Logística,Osasco,SP,MzUxNTA1NzM0NDAx,Centro Universitário Internacional - Uninter - UNINTER,OSASCO - SP - Centro,13031,Logística,,,541.64,
Tecnológico,Curso a Distância,278.0,0,1,,1,657611859415,Gestão de Recursos Humanos,Osasco,SP,MzUxNTA1NzM0NDAx,Centro Universitário Internacional - Uninter - UNINTER,PAP OSASCO - Centro,6576,Gestão de Recursos Humanos,533.78,,496.6,
Tecnológico,Curso a Distância,278.0,0,1,,,13031898495,Gestão Financeira,Osasco,SP,MzUxNTA1NzM0NDAx,Centro Universitário Internacional - Uninter - UNINTER,OSASCO - SP - Centro,13031,Gestão Financeira,485.54,,,
Tecnológico,Curso a Distância,278.0,,,,1,13031808735,Gestão da Produção Industrial,Osasco,SP,MzUxNTA1NzM0NDAx,Centro Universitário Internacional - Uninter - UNINTER,OSASCO - SP - Centro,13031,Gestão da Produção Industrial,,,526.0,
Bacharelado,Curso a Distância,278.0,,,,1,200610413149825,Relações Internacionais,Ourinhos,SP,MzUxMDA0MDM0NzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP OURINHOS - Centro,2006104,Relações Internacionais,,,629.14,
Tecnológico,Curso a Distância,278.0,0,1,,,13052898535,Logística,Ourinhos,SP,MzUxMDA0MDM0NzA4,Centro Universitário Internacional - Uninter - UNINTER,OURINHOS - Centro,13052,Logística,478.34,,,
Tecnológico,Curso a Distância,278.0,,,1,1,200610411859415,Gestão de Recursos Humanos,Ourinhos,SP,MzUxMDA0MDM0NzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP OURINHOS - Centro,2006104,Gestão de Recursos Humanos,,,524.02,513.38
Tecnológico,Curso a Distância,278.0,,,1,1,200610412041125,Gestão Ambiental,Ourinhos,SP,MzUxMDA0MDM0NzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP OURINHOS - Centro,2006104,Gestão Ambiental,,,502.06,479.64
Tecnológico,Curso a Distância,278.0,0,1,,,13052808735,Gestão da Produção Industrial,Ourinhos,SP,MzUxMDA0MDM0NzA4,Centro Universitário Internacional - Uninter - UNINTER,OURINHOS - Centro,13052,Gestão da Produção Industrial,587.4,,,
Bacharelado,Curso a Distância,278.0,,,,1,200387913149825,Relações Internacionais,Paulinia,SP,MzUwNzAzMjM2NTA1,Centro Universitário Internacional - Uninter - UNINTER,PAP PAULINIA - Jardim Vista Alegre,2003879,Relações Internacionais,,,574.66,
Tecnológico,Curso a Distância,278.0,0,1,,,2003879898495,Gestão Financeira,Paulinia,SP,MzUwNzAzMjM2NTA1,Centro Universitário Internacional - Uninter - UNINTER,PAP PAULINIA - Jardim Vista Alegre,2003879,Gestão Financeira,450.0,,,
Tecnológico,Curso a Distância,278.0,,,,1,200387912041125,Gestão Ambiental,Paulinia,SP,MzUwNzAzMjM2NTA1,Centro Universitário Internacional - Uninter - UNINTER,PAP PAULINIA - Jardim Vista Alegre,2003879,Gestão Ambiental,,,450.0,
Tecnológico,Curso a Distância,278.0,,,1,1,2003879808735,Gestão da Produção Industrial,Paulinia,SP,MzUwNzAzMjM2NTA1,Centro Universitário Internacional - Uninter - UNINTER,PAP PAULINIA - Jardim Vista Alegre,2003879,Gestão da Produção Industrial,,,450.0,450.0
Bacharelado,Curso a Distância,278.0,,,,1,657913149825,Relações Internacionais,Pederneiras,SP,MzUwNDAyMTM2NzAz,Centro Universitário Internacional - Uninter - UNINTER,PAP PEDERNEIRAS - Jardim das Palmeiras III,6579,Relações Internacionais,,,450.0,
